node_index,depth,left_rank,right_rank,weight,color
258,8,1,1,1,7
64,6,2,2,1,6
32,5,3,3,1,5
16,4,4,10,7,4
8,3,11,29,19,3
4,2,30,58,29,2
2,1,59,127,69,1
259,8,0,0,1,7
65,6,0,1,2,6
33,5,0,2,3,5
136,7,5,5,1,7
68,6,6,7,2,6
34,5,8,10,3,5
17,4,0,3,4,4
137,7,4,4,1,7
558,9,7,7,1,7
69,6,4,5,2,6
559,9,6,6,1,7
142,7,9,10,2,6
35,5,4,7,4,5
572,9,10,10,1,7
143,7,8,8,1,6
573,9,9,9,1,7
144,7,12,13,2,7
72,6,14,15,2,6
36,5,16,20,5,5
18,4,21,29,9,4
9,3,0,10,11,3
290,8,13,13,1,8
145,7,11,11,1,7
291,8,12,12,1,8
146,7,15,15,1,7
73,6,11,13,3,6
147,7,14,14,1,7
148,7,17,17,1,7
74,6,18,20,3,6
37,5,11,15,5,5
149,7,16,16,1,7
150,7,19,20,2,7
75,6,16,17,2,6
1214,10,20,20,1,8
151,7,18,18,1,7
1215,10,19,19,1,8
310,8,22,22,1,6
38,5,23,29,7,5
19,4,11,20,10,4
311,8,21,21,1,6
624,9,24,24,1,9
312,8,25,26,2,8
156,7,27,27,1,7
78,6,28,29,2,6
39,5,21,22,2,5
625,9,23,23,1,9
626,9,26,26,1,9
313,8,23,24,2,8
627,9,25,25,1,9
157,7,23,26,4,7
634,9,29,29,1,7
79,6,23,27,5,6
635,9,28,28,1,7
640,9,31,31,1,9
320,8,32,32,1,8
160,7,33,34,2,7
80,6,35,36,2,6
40,5,37,37,1,5
20,4,38,45,8,4
10,3,46,58,13,3
5,2,0,29,30,2
641,9,30,30,1,9
321,8,30,31,2,8
644,9,34,34,1,8
161,7,30,32,3,7
645,9,33,33,1,8
326,8,36,36,1,7
81,6,30,34,5,6
327,8,35,35,1,7
41,5,30,36,7,5
168,7,39,40,2,7
84,6,41,41,1,6
42,5,42,45,4,5
21,4,30,37,8,4
338,8,40,40,1,8
169,7,38,38,1,7
339,8,39,39,1,8
85,6,38,40,3,6
172,7,43,43,1,7
86,6,44,45,2,6
43,5,38,41,4,5
173,7,42,42,1,7
698,9,45,45,1,7
87,6,42,43,2,6
699,9,44,44,1,7
176,7,47,47,1,7
88,6,48,48,1,6
44,5,49,51,3,5
22,4,52,58,7,4
11,3,30,45,16,3
177,7,46,46,1,7
89,6,46,47,2,6
5862,12,50,50,1,7
366,8,51,51,1,6
45,5,46,48,3,5
5863,12,49,49,1,7
367,8,49,50,2,6
184,7,53,53,1,7
92,6,54,54,1,6
46,5,55,58,4,5
23,4,46,51,6,4
185,7,52,52,1,7
93,6,52,53,2,6
188,7,56,56,1,7
94,6,57,58,2,6
47,5,52,54,3,5
189,7,55,55,1,7
190,7,58,58,1,7
95,6,55,56,2,6
191,7,57,57,1,7
384,8,60,61,2,8
192,7,62,62,1,7
96,6,63,66,4,6
48,5,67,71,5,5
24,4,72,79,8,4
12,3,80,95,16,3
6,2,96,127,32,2
3,1,0,58,59,1
6168,12,61,61,1,9
385,8,59,59,1,8
6169,12,60,60,1,9
193,7,59,61,3,7
388,8,64,65,2,8
194,7,66,66,1,7
97,6,59,62,4,6
3118,11,65,65,1,9
389,8,63,63,1,8
3119,11,64,64,1,9
195,7,63,65,3,7
392,8,68,68,1,7
98,6,69,71,3,6
49,5,59,66,8,5
393,8,67,67,1,7
396,8,70,70,1,8
198,7,71,71,1,7
99,6,67,68,2,6
397,8,69,69,1,8
199,7,69,70,2,7
3208,11,73,73,1,8
200,7,74,74,1,7
100,6,75,75,1,6
50,5,76,79,4,5
25,4,59,71,13,4
3209,11,72,72,1,8
201,7,72,73,2,7
101,6,72,74,3,6
204,7,77,77,1,7
102,6,78,79,2,6
51,5,72,75,4,5
205,7,76,76,1,7
206,7,79,79,1,7
103,6,76,77,2,6
207,7,78,78,1,7
832,9,81,82,2,7
208,7,83,83,1,6
52,5,84,89,6,5
26,4,90,95,6,4
13,3,59,79,21,3
1666,10,82,82,1,8
833,9,80,80,1,7
1667,10,81,81,1,8
209,7,80,82,3,6
106,6,85,89,5,6
53,5,80,83,4,5
1712,10,86,86,1,9
428,8,87,88,2,8
214,7,89,89,1,7
107,6,84,84,1,6
1713,10,85,85,1,9
858,9,88,88,1,9
429,8,85,86,2,8
859,9,87,87,1,9
215,7,85,88,4,7
108,6,91,93,3,6
54,5,94,95,2,5
27,4,80,89,10,4
438,8,92,93,2,7
109,6,90,90,1,6
878,9,93,93,1,8
439,8,91,91,1,7
879,9,92,92,1,8
222,7,95,95,1,6
55,5,90,93,4,5
223,7,94,94,1,6
7186,12,97,97,1,8
224,7,98,99,2,7
112,6,100,102,3,6
56,5,103,106,4,5
28,4,107,114,8,4
14,3,115,127,13,3
7,2,59,95,37,2
7187,12,96,96,1,8
900,9,99,99,1,8
225,7,96,97,2,7
901,9,98,98,1,8
906,9,101,101,1,8
226,7,102,102,1,7
113,6,96,99,4,6
907,9,100,100,1,8
227,7,100,101,2,7
916,9,104,104,1,7
114,6,105,106,2,6
57,5,96,102,7,5
917,9,103,103,1,7
230,7,106,106,1,7
115,6,103,104,2,6
231,7,105,105,1,7
232,7,108,110,3,7
116,6,111,112,2,6
58,5,113,114,2,5
29,4,96,106,11,4
3734,11,109,109,1,9
466,8,110,110,1,8
233,7,107,107,1,7
3735,11,108,108,1,9
467,8,108,109,2,8
3744,11,112,112,1,7
117,6,107,110,4,6
3745,11,111,111,1,7
118,6,114,114,1,6
59,5,107,112,6,5
119,6,113,113,1,6
480,8,116,117,2,8
240,7,118,118,1,7
120,6,119,120,2,6
60,5,121,123,3,5
30,4,124,127,4,4
15,3,96,114,19,3
962,9,117,117,1,9
481,8,115,115,1,8
963,9,116,116,1,9
241,7,115,117,3,7
968,9,120,120,1,7
121,6,115,118,4,6
969,9,119,119,1,7
244,7,122,123,2,6
61,5,115,120,6,5
982,9,123,123,1,7
245,7,121,121,1,6
983,9,122,122,1,7
62,5,125,127,3,5
31,4,115,123,9,4
252,7,126,126,1,7
126,6,127,127,1,6
63,5,124,124,1,5
253,7,125,125,1,7
127,6,125,126,2,6
